epoch,train_loss,learning_rate,eval_loss,eval_rmse,eval_mae,eval_acc,eval_pearson
1,0.036613260856965216,1e-05,0.03307280652225018,0.1818593,0.14872304,0.4,0.4112484
2,0.032348903673655775,2e-05,0.028549235997100672,0.1689652,0.13617712,0.4,0.47603497
3,0.03015287628270758,2e-05,0.026851843111217022,0.16386531,0.12898895,0.49333333333333335,0.55129486
4,0.02474347507870458,1.9978803340062177e-05,0.022630466086169084,0.15043426,0.120333865,0.49333333333333335,0.61755896
5,0.021333232519750313,1.9915304127600726e-05,0.024687383758525052,0.1571222,0.12595958,0.46,0.6642298
6,0.016346916624173088,1.9809774275991984e-05,0.018351492503037057,0.1354677,0.10538376,0.5533333333333333,0.698547
7,0.01293894052008185,1.966266568026178e-05,0.0196024963632226,0.14000891,0.106596746,0.5333333333333333,0.72561514
8,0.01124062150653488,1.9474608282001554e-05,0.013388593898465235,0.11570909,0.09025268,0.6533333333333333,0.7858046
9,0.008250334080833109,1.9246407371861743e-05,0.01496549757818381,0.12233354,0.0954151,0.6066666666666667,0.78966427
10,0.005904606372814228,1.8979040141173618e-05,0.009476785346244772,0.09734878,0.07474828,0.7066666666666667,0.85546434
11,0.005119790677975827,1.867365149746595e-05,0.010929914005100728,0.10454623,0.08302565,0.6533333333333333,0.8337051
12,0.004011192404240081,1.8331549161795205e-05,0.010292905072371164,0.10145396,0.08172081,0.6466666666666666,0.84460306
13,0.0039144233360805195,1.7954198068883233e-05,0.011398877979566653,0.10676552,0.084021315,0.7066666666666667,0.8367221
14,0.0031103801679598546,1.754321409404188e-05,0.010642720277731617,0.10316356,0.08064007,0.6866666666666666,0.84366703
15,0.0025845260242931545,1.7100357133746823e-05,0.010193382917592923,0.10096229,0.078020334,0.7,0.8508213
16,0.002722328750290049,1.6627523569490685e-05,0.010197030225147804,0.10098035,0.0793934,0.68,0.849856
17,0.002235382169742788,1.6126738147186337e-05,0.009642850328236818,0.09819802,0.07662749,0.7,0.84749
18,0.0020821732505636056,1.5600145306894067e-05,0.009105989259357255,0.09542531,0.07285449,0.7333333333333333,0.8514701
19,0.0017143596284141204,1.505e-05,0.010773516166955233,0.10379554,0.08102493,0.6533333333333333,0.83557576
20,0.0014353469638628614,1.4478658033168112e-05,0.00959941513525943,0.0979766,0.07661529,0.7333333333333333,0.85278225
21,0.001712295972997576,1.3888565980414389e-05,0.010507347419237097,0.102505356,0.08065384,0.6866666666666666,0.851954
22,0.001572515468510971,1.3282250706501299e-05,0.009845094025755922,0.099222444,0.07697673,0.7066666666666667,0.85682523
23,0.0014373463960262738,1.2662308546514954e-05,0.009691682240615288,0.09844634,0.07692234,0.7,0.8509714
24,0.0012162460451629194,1.203139418795967e-05,0.009557005126650135,0.09775993,0.076195866,0.72,0.8495369
25,0.0012351814492151268,1.1392209302978512e-05,0.009501279937103391,0.09747451,0.07563305,0.7,0.85859203
26,0.0012343956572365342,1.074749097937842e-05,0.01050966358743608,0.10251664,0.080056764,0.6933333333333334,0.85785925
27,0.0010985706119630847,1.01e-05,0.00994670066672067,0.09973315,0.07701932,0.7,0.85149014
